method,experiment_type,experiment_variant,dataset_direction,model,brier_before,brier_after,ece_before,ece_after,mce_before,mce_after,brier_delta,ece_delta,mce_delta,experiment_id,n,brier_win,ece_win,mce_win,all_win,any_degrade,outcome,failure_category,model_family
platt,external_uci,,cleveland__to__switzerland,lgbm,0.217624,0.074069,0.341179,0.029983,0.904005,0.029983,-0.143556,-0.311196,-0.874022,external_uci__cleveland__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,cleveland__to__switzerland,lr,0.226883,0.074228,0.317370,0.030197,0.943150,0.030197,-0.152655,-0.287173,-0.912953,external_uci__cleveland__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,cleveland__to__switzerland,rf,0.188505,0.073523,0.316506,0.030053,0.733491,0.030053,-0.114982,-0.286453,-0.703438,external_uci__cleveland__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,cleveland__to__switzerland,xgb,0.216589,0.073727,0.342005,0.029279,0.643447,0.029279,-0.142862,-0.312726,-0.614168,external_uci__cleveland__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,cleveland__to__va,lgbm,0.180354,0.246327,0.112030,0.187152,0.263012,0.470465,0.065973,0.075122,0.207453,external_uci__cleveland__to__va__lgbm.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
platt,external_uci,,cleveland__to__va,lr,0.248331,0.254581,0.237228,0.189010,0.839159,0.365627,0.006250,-0.048218,-0.473532,external_uci__cleveland__to__va__lr.json,1,False,True,True,False,True,improved,success,linear
platt,external_uci,,cleveland__to__va,rf,0.182567,0.247500,0.092664,0.186612,0.187839,0.444225,0.064933,0.093948,0.256386,external_uci__cleveland__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
platt,external_uci,,cleveland__to__va,xgb,0.194492,0.250800,0.090787,0.187676,0.240252,0.374918,0.056308,0.096888,0.134666,external_uci__cleveland__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
platt,external_uci,,hungary+switzerland+va__to__cleveland,lgbm,0.270034,0.191397,0.281137,0.125514,0.548848,0.252380,-0.078637,-0.155622,-0.296468,external_uci__hungary+switzerland+va__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,hungary+switzerland+va__to__cleveland,lr,0.536660,0.247316,0.542702,0.022536,0.816164,0.022536,-0.289343,-0.520165,-0.793628,external_uci__hungary+switzerland+va__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,hungary+switzerland+va__to__cleveland,rf,0.226696,0.181887,0.235441,0.135275,0.464950,0.273651,-0.044809,-0.100166,-0.191299,external_uci__hungary+switzerland+va__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,hungary+switzerland+va__to__cleveland,xgb,0.269820,0.194606,0.280186,0.168360,0.545750,0.333385,-0.075214,-0.111826,-0.212365,external_uci__hungary+switzerland+va__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,hungary__to__cleveland,lgbm,0.175139,0.172591,0.085023,0.073293,0.253198,0.322678,-0.002547,-0.011730,0.069479,external_uci__hungary__to__cleveland__lgbm.json,1,True,True,False,False,True,neutral,mce_degraded,tree
platt,external_uci,,hungary__to__cleveland,lr,0.407030,0.239746,0.419874,0.069847,0.858501,0.470765,-0.167284,-0.350027,-0.387736,external_uci__hungary__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,hungary__to__cleveland,rf,0.177274,0.173195,0.126676,0.093590,0.284327,0.186655,-0.004079,-0.033087,-0.097672,external_uci__hungary__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,hungary__to__cleveland,xgb,0.179058,0.178102,0.087527,0.069728,0.233149,0.236277,-0.000955,-0.017799,0.003128,external_uci__hungary__to__cleveland__xgb.json,1,True,True,False,False,True,neutral,neutral,tree
platt,external_uci,,hungary__to__switzerland,lgbm,0.253531,0.073695,0.406756,0.028924,0.791665,0.028924,-0.179836,-0.377833,-0.762741,external_uci__hungary__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,hungary__to__switzerland,lr,0.350357,0.075095,0.528371,0.031436,0.548243,0.031436,-0.275261,-0.496935,-0.516807,external_uci__hungary__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,hungary__to__switzerland,rf,0.167349,0.073730,0.314315,0.030433,0.656819,0.030433,-0.093619,-0.283883,-0.626386,external_uci__hungary__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,hungary__to__switzerland,xgb,0.247867,0.074011,0.393271,0.029030,0.765088,0.029030,-0.173856,-0.364241,-0.736058,external_uci__hungary__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,hungary__to__va,lgbm,0.197947,0.245961,0.162929,0.188524,0.361658,0.444914,0.048014,0.025596,0.083256,external_uci__hungary__to__va__lgbm.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|mce_degraded,tree
platt,external_uci,,hungary__to__va,lr,0.217776,0.249481,0.187774,0.187197,0.443322,0.496104,0.031705,-0.000577,0.052781,external_uci__hungary__to__va__lr.json,1,False,True,False,False,True,degraded,brier_degraded|mce_degraded,linear
platt,external_uci,,hungary__to__va,rf,0.180154,0.244200,0.101377,0.187039,0.281165,0.419324,0.064046,0.085662,0.138159,external_uci__hungary__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
platt,external_uci,,hungary__to__va,xgb,0.200401,0.249694,0.079649,0.189060,0.343516,0.441861,0.049293,0.109411,0.098345,external_uci__hungary__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded,tree
platt,external_uci,,switzerland__to__cleveland,lgbm,0.367918,0.210275,0.411695,0.167025,0.584703,0.286506,-0.157642,-0.244671,-0.298197,external_uci__switzerland__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,switzerland__to__cleveland,lr,0.482918,0.247728,0.486442,0.022777,0.486442,0.022777,-0.235189,-0.463664,-0.463664,external_uci__switzerland__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,switzerland__to__cleveland,rf,0.217029,0.189829,0.188025,0.123379,0.342701,0.296456,-0.027199,-0.064645,-0.046245,external_uci__switzerland__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,switzerland__to__cleveland,xgb,0.362123,0.208671,0.406109,0.166661,0.727670,0.311111,-0.153453,-0.239448,-0.416559,external_uci__switzerland__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,switzerland__to__hungary,lgbm,0.413449,0.197036,0.477790,0.185942,0.730195,0.268250,-0.216413,-0.291847,-0.461945,external_uci__switzerland__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,switzerland__to__hungary,lr,0.557205,0.230521,0.572637,0.000012,0.572637,0.000012,-0.326684,-0.572625,-0.572625,external_uci__switzerland__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,switzerland__to__hungary,rf,0.236572,0.177784,0.277481,0.132388,0.475647,0.314305,-0.058788,-0.145093,-0.161342,external_uci__switzerland__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,switzerland__to__hungary,xgb,0.391759,0.189481,0.461623,0.189153,0.673040,0.196512,-0.202278,-0.272470,-0.476528,external_uci__switzerland__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,switzerland__to__va,lgbm,0.301506,0.264066,0.287510,0.190235,0.429918,0.190235,-0.037440,-0.097275,-0.239683,external_uci__switzerland__to__va__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,switzerland__to__va,lr,0.307740,0.263598,0.284360,0.189999,0.284360,0.189999,-0.044142,-0.094361,-0.094361,external_uci__switzerland__to__va__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,switzerland__to__va,rf,0.219744,0.259706,0.154210,0.187884,0.294908,0.187884,0.039962,0.033675,-0.107023,external_uci__switzerland__to__va__rf.json,1,False,False,True,False,True,degraded,brier_degraded|ece_degraded,tree
platt,external_uci,,switzerland__to__va,xgb,0.293697,0.263726,0.280368,0.190044,0.722904,0.190044,-0.029971,-0.090324,-0.532860,external_uci__switzerland__to__va__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,va__to__cleveland,lgbm,0.255985,0.204118,0.245036,0.168621,0.492869,0.299689,-0.051867,-0.076415,-0.193180,external_uci__va__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,va__to__cleveland,lr,0.432270,0.242095,0.450321,0.021593,0.766764,0.021593,-0.190174,-0.428728,-0.745171,external_uci__va__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,va__to__cleveland,rf,0.196654,0.192090,0.144880,0.143726,0.263957,0.273548,-0.004564,-0.001154,0.009591,external_uci__va__to__cleveland__rf.json,1,True,True,False,False,True,neutral,neutral,tree
platt,external_uci,,va__to__cleveland,xgb,0.243191,0.199596,0.224630,0.114341,0.377711,0.179832,-0.043595,-0.110288,-0.197880,external_uci__va__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,va__to__hungary,lgbm,0.203408,0.158065,0.233605,0.132985,0.352041,0.306684,-0.045343,-0.100620,-0.045357,external_uci__va__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,va__to__hungary,lr,0.355407,0.228666,0.366421,0.000050,0.698620,0.000050,-0.126741,-0.366372,-0.698571,external_uci__va__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,va__to__hungary,rf,0.178906,0.176128,0.198929,0.183268,0.282460,0.303779,-0.002778,-0.015661,0.021319,external_uci__va__to__hungary__rf.json,1,True,True,False,False,True,neutral,mce_degraded,tree
platt,external_uci,,va__to__hungary,xgb,0.212850,0.165021,0.227634,0.128867,0.416309,0.199866,-0.047829,-0.098767,-0.216442,external_uci__va__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,va__to__switzerland,lgbm,0.129370,0.075016,0.194094,0.032297,0.356606,0.032297,-0.054354,-0.161797,-0.324309,external_uci__va__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,va__to__switzerland,lr,0.104844,0.075132,0.179144,0.031519,0.179144,0.031519,-0.029712,-0.147625,-0.147625,external_uci__va__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
platt,external_uci,,va__to__switzerland,rf,0.237355,0.074995,0.395209,0.031362,0.545252,0.031362,-0.162360,-0.363847,-0.513890,external_uci__va__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
platt,external_uci,,va__to__switzerland,xgb,0.128744,0.074724,0.246854,0.031848,0.646478,0.031848,-0.054020,-0.215006,-0.614630,external_uci__va__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,lgbm,0.273349,0.224339,0.174176,0.003388,0.292695,0.112302,-0.049010,-0.170788,-0.180393,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,lr,0.289497,0.233442,0.199840,0.006299,0.353968,0.210033,-0.056055,-0.193541,-0.143935,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,rf,0.280524,0.227575,0.184539,0.005383,0.532343,0.127897,-0.052949,-0.179155,-0.404446,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,xgb,0.271362,0.224647,0.172973,0.002013,0.294754,0.233333,-0.046714,-0.170960,-0.061421,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,lgbm,0.277143,0.222573,0.179505,0.005321,0.569200,0.029506,-0.054570,-0.174183,-0.539694,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,lr,0.276824,0.225068,0.198532,0.006528,0.361040,0.051653,-0.051756,-0.192003,-0.309387,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,rf,0.274279,0.226786,0.165849,0.003722,0.504279,0.023328,-0.047492,-0.162127,-0.480951,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,xgb,0.271835,0.226818,0.165720,0.002238,0.277656,0.232857,-0.045017,-0.163481,-0.044799,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,lgbm,0.320676,0.220424,0.292688,0.006112,0.620251,0.010515,-0.100252,-0.286576,-0.609736,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,lr,0.267321,0.221227,0.143675,0.006174,0.143675,0.022320,-0.046094,-0.137501,-0.121355,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
isotonic,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,rf,0.262282,0.219443,0.175277,0.006458,0.323536,0.489548,-0.042839,-0.168819,0.166012,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__rf.json,1,True,True,False,False,True,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,xgb,0.310670,0.222463,0.275273,0.003469,0.418752,0.097368,-0.088208,-0.271805,-0.321384,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,lgbm,0.298521,0.248215,0.214831,0.040799,0.447541,0.117757,-0.050306,-0.174032,-0.329783,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__lgbm.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,lr,0.275664,0.242174,0.166439,0.036128,0.374222,0.250000,-0.033491,-0.130311,-0.124222,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__lr.json,1,True,True,True,True,False,improved,success,linear
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,rf,0.280489,0.244555,0.186836,0.043303,0.428234,0.366193,-0.035934,-0.143533,-0.062041,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__rf.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,xgb,0.287951,0.246862,0.199084,0.038565,0.628903,0.864366,-0.041089,-0.160519,0.235463,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__xgb.json,1,True,True,False,False,True,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,lgbm,0.294884,0.237173,0.230060,0.050128,0.406505,0.197427,-0.057711,-0.179933,-0.209079,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,lr,0.286073,0.231798,0.249037,0.081315,0.331031,0.219979,-0.054274,-0.167722,-0.111051,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,rf,0.296580,0.243520,0.241266,0.062273,0.408238,0.277721,-0.053060,-0.178994,-0.130517,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,xgb,0.296018,0.239446,0.232608,0.085768,0.707220,0.197578,-0.056572,-0.146840,-0.509642,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,lgbm,0.319907,0.247807,0.278971,0.101658,0.459126,1.000000,-0.072100,-0.177313,0.540874,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__lgbm.json,1,True,True,False,False,True,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,lr,0.299789,0.234689,0.274652,0.086469,0.440223,0.500000,-0.065100,-0.188183,0.059777,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__lr.json,1,True,True,False,False,True,improved,success,linear
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,rf,0.315596,0.234975,0.287988,0.059248,0.440638,0.936710,-0.080621,-0.228740,0.496072,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__rf.json,1,True,True,False,False,True,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,xgb,0.318207,0.244219,0.284318,0.064382,0.570780,0.880053,-0.073988,-0.219936,0.309273,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__xgb.json,1,True,True,False,False,True,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,lgbm,0.307243,0.110192,0.390332,0.092326,0.963850,1.000000,-0.197051,-0.298005,0.036150,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__lgbm.json,1,True,True,False,False,True,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,lr,0.292223,0.070923,0.390751,0.051872,0.833126,0.111111,-0.221300,-0.338879,-0.722015,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,rf,0.278399,0.083449,0.374242,0.083729,0.839650,0.333333,-0.194950,-0.290513,-0.506317,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,xgb,0.291270,0.077465,0.373230,0.061367,0.952957,0.250000,-0.213805,-0.311863,-0.702957,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
isotonic,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,lgbm,0.235415,0.251590,0.145851,0.180779,0.349898,0.342305,0.016176,0.034928,-0.007592,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__lgbm.json,1,False,False,True,False,True,degraded,brier_degraded|ece_degraded,tree
